icao24,origin_country,pos_time,longitude,latitude,velocity,retrieved_time,pos_date,pos_country,pos_city
3ffc82,Germany,2026-03-06 10:46:07+00:00,6.1857,50.8237,0.0,2026-03-06 10:49:55+00:00,2026-03-06,DE,Würselen
3c5ee1,Germany,2026-03-06 10:49:53+00:00,9.2006,48.6884,12.86,2026-03-06 10:49:55+00:00,2026-03-06,DE,Leinfelden-Echterdingen
3ffc83,Germany,2026-03-06 10:49:53+00:00,12.8832,48.3725,79.24,2026-03-06 10:49:55+00:00,2026-03-06,DE,Postmünster
e8022a,Chile,2026-03-06 10:49:54+00:00,-78.2237,29.495,236.99,2026-03-06 10:49:55+00:00,2026-03-06,US,Cape Canaveral
80169d,India,2026-03-06 10:45:22+00:00,88.4406,22.6442,0.13,2026-03-06 10:49:55+00:00,2026-03-06,IN,Dam Dam
3c5ef6,Germany,2026-03-06 10:49:54+00:00,7.6871,51.2205,182.24,2026-03-06 10:49:55+00:00,2026-03-06,DE,Lüdenscheid
3c65cd,Germany,2026-03-06 10:49:54+00:00,8.5278,50.0439,19.55,2026-03-06 10:49:55+00:00,2026-03-06,DE,Kelsterbach
46b82a,Greece,2026-03-06 10:49:54+00:00,17.915,39.0149,222.19,2026-03-06 10:49:55+00:00,2026-03-06,IT,Crotone
accd87,United States,2026-03-06 10:49:54+00:00,-84.1105,35.8609,142.19,2026-03-06 10:49:55+00:00,2026-03-06,US,Farragut
46b82c,Greece,2026-03-06 10:49:50+00:00,18.5137,40.1612,233.03,2026-03-06 10:49:55+00:00,2026-03-06,IT,Otranto
3c5eed,Germany,2026-03-06 10:49:54+00:00,12.211,41.9664,97.32,2026-03-06 10:49:55+00:00,2026-03-06,IT,Ara Nova
3c5eeb,Germany,2026-03-06 10:49:54+00:00,1.0648,43.9874,227.31,2026-03-06 10:49:55+00:00,2026-03-06,FR,Castelsarrasin
46b82f,Greece,2026-03-06 10:49:54+00:00,10.8601,44.9966,229.47,2026-03-06 10:49:55+00:00,2026-03-06,IT,Pegognaga
3c5eea,Germany,2026-03-06 10:49:54+00:00,1.4606,39.3117,162.44,2026-03-06 10:49:55+00:00,2026-03-06,ES,Sant Joan de Labritja
3c65d8,Germany,2026-03-06 10:49:54+00:00,10.1598,52.8637,236.99,2026-03-06 10:49:55+00:00,2026-03-06,DE,Faßberg
3c65d5,Germany,2026-03-06 10:49:54+00:00,5.3497,49.6284,217.28,2026-03-06 10:49:55+00:00,2026-03-06,BE,Izel
3c65d9,Germany,2026-03-06 10:49:54+00:00,9.4471,50.5494,164.33,2026-03-06 10:49:55+00:00,2026-03-06,DE,Hosenfeld
ae145b,United States,2026-03-06 10:49:54+00:00,7.0657,50.1102,192.17,2026-03-06 10:49:55+00:00,2026-03-06,DE,Lutzerath
3c5ef0,Germany,2026-03-06 10:49:54+00:00,12.0155,43.5921,213.83,2026-03-06 10:49:55+00:00,2026-03-06,IT,Caprese Michelangelo
3c65ca,Germany,2026-03-06 10:49:54+00:00,6.4073,46.8022,227.12,2026-03-06 10:49:55+00:00,2026-03-06,FR,Les Fourgs
478854,Norway,2026-03-06 10:49:54+00:00,9.6032,62.3076,210.11,2026-03-06 10:49:55+00:00,2026-03-06,NO,Oppdal
3c5ef2,Germany,2026-03-06 10:49:54+00:00,1.4596,53.2644,213.0,2026-03-06 10:49:55+00:00,2026-03-06,GB,Overstrand
c07bc7,Canada,2026-03-06 10:49:54+00:00,-103.3968,39.0027,233.17,2026-03-06 10:49:55+00:00,2026-03-06,US,Hugo
440219,Austria,2026-03-06 10:49:54+00:00,11.987,41.4376,234.36,2026-03-06 10:49:55+00:00,2026-03-06,IT,Lido di Ostia
3ffc69,Germany,,,,89.84,2026-03-06 10:49:55+00:00,,,
3ffc4e,Germany,2026-03-06 10:49:54+00:00,11.1038,53.571,85.9,2026-03-06 10:49:55+00:00,2026-03-06,DE,Wittenburg
505df4,Slovakia,2026-03-06 10:45:28+00:00,18.9712,49.1352,74.21,2026-03-06 10:49:55+00:00,2026-03-06,SK,Vrútky
0d0aa8,Mexico,2026-03-06 10:49:54+00:00,-89.6391,32.1135,239.98,2026-03-06 10:49:55+00:00,2026-03-06,US,Raleigh
4cc2ad,Iceland,2026-03-06 10:47:13+00:00,3.4523,58.6309,222.91,2026-03-06 10:49:55+00:00,2026-03-06,NO,Utsira
0c4182,Dominican Republic,2026-03-06 10:48:58+00:00,-76.158,9.0393,248.19,2026-03-06 10:49:55+00:00,2026-03-06,CO,Puerto Escondido
440209,Austria,2026-03-06 10:49:54+00:00,-3.8139,44.5642,228.23,2026-03-06 10:49:55+00:00,2026-03-06,ES,Santander
847c18,Japan,2026-03-06 10:49:54+00:00,140.8654,34.7261,195.85,2026-03-06 10:49:55+00:00,2026-03-06,JP,Isumi
a114f4,United States,2026-03-06 10:45:55+00:00,-81.3123,28.4355,0.0,2026-03-06 10:49:55+00:00,2026-03-06,US,Belle Isle
46b825,Greece,2026-03-06 10:49:54+00:00,3.0227,41.1532,186.71,2026-03-06 10:49:55+00:00,2026-03-06,ES,Malgrat de Mar
a114ed,United States,2026-03-06 10:49:04+00:00,-83.3573,42.188,69.3,2026-03-06 10:49:55+00:00,2026-03-06,US,Romulus
3ffc71,Germany,2026-03-06 10:49:55+00:00,11.7581,47.3545,63.64,2026-03-06 10:49:55+00:00,2026-03-06,AT,Gallzein
46b826,Greece,2026-03-06 10:49:54+00:00,5.114,50.5826,173.49,2026-03-06 10:49:55+00:00,2026-03-06,BE,Burdinne
aa099e,United States,2026-03-06 10:49:54+00:00,-81.0342,31.9891,236.82,2026-03-06 10:49:55+00:00,2026-03-06,US,Isle of Hope
440236,Austria,2026-03-06 10:49:53+00:00,12.5781,42.2892,75.76,2026-03-06 10:49:55+00:00,2026-03-06,IT,Forano
4cc2a6,Iceland,2026-03-06 10:49:53+00:00,24.9675,60.3223,5.4,2026-03-06 10:49:55+00:00,2026-03-06,FI,Veromies
09c02d,Burkina Faso,2026-03-06 10:47:41+00:00,55.4175,24.0346,270.28,2026-03-06 10:49:55+00:00,2026-03-06,AE,Al Wiqan
851958,Japan,2026-03-06 10:49:54+00:00,140.0326,39.7508,264.6,2026-03-06 10:49:55+00:00,2026-03-06,JP,Akita
44022d,Austria,2026-03-06 10:49:54+00:00,14.049,46.8024,230.41,2026-03-06 10:49:55+00:00,2026-03-06,AT,Draschen
3ffc43,Germany,2026-03-06 10:49:54+00:00,9.0107,54.4059,61.36,2026-03-06 10:49:55+00:00,2026-03-06,DE,Lehe
47880f,Norway,2026-03-06 10:49:55+00:00,5.9373,60.3793,150.27,2026-03-06 10:49:55+00:00,2026-03-06,NO,Tysse
0c414a,Dominican Republic,2026-03-06 10:49:54+00:00,-74.629,39.5075,227.5,2026-03-06 10:49:55+00:00,2026-03-06,US,Egg Harbor City
440224,Austria,2026-03-06 10:45:12+00:00,2.0846,41.2923,4.37,2026-03-06 10:49:55+00:00,2026-03-06,ES,El Prat de Llobregat
aa9f76,United States,2026-03-06 10:49:54+00:00,-58.5926,-34.4439,206.46,2026-03-06 10:49:55+00:00,2026-03-06,AR,Tigre
aa931d,United States,2026-03-06 10:49:54+00:00,141.4347,35.1943,273.53,2026-03-06 10:49:55+00:00,2026-03-06,JP,Choshi
a234b3,United States,2026-03-06 10:49:54+00:00,-82.8452,39.957,65.86,2026-03-06 10:49:55+00:00,2026-03-06,US,Reynoldsburg
7c7cce,Australia,2026-03-06 10:49:54+00:00,151.1784,-33.9412,10.29,2026-03-06 10:49:55+00:00,2026-03-06,AU,Botany
4aca9a,Sweden,2026-03-06 10:49:54+00:00,12.0353,42.0208,153.08,2026-03-06 10:49:55+00:00,2026-03-06,IT,Marina di Cerveteri
a64d32,United States,2026-03-06 10:49:54+00:00,-0.9244,51.3953,53.31,2026-03-06 10:49:55+00:00,2026-03-06,GB,Shinfield
a41447,United States,2026-03-06 10:49:54+00:00,-80.5832,32.7845,244.7,2026-03-06 10:49:55+00:00,2026-03-06,US,Walterboro
7c7cc4,Australia,2026-03-06 10:46:20+00:00,144.4183,-36.8743,73.41,2026-03-06 10:49:55+00:00,2026-03-06,AU,Strathfieldsaye
8014b2,India,2026-03-06 10:49:54+00:00,81.2345,17.3965,231.36,2026-03-06 10:49:55+00:00,2026-03-06,IN,Sathupalli
a3a4de,United States,2026-03-06 10:49:54+00:00,-106.6498,31.8302,82.43,2026-03-06 10:49:55+00:00,2026-03-06,US,Santa Teresa
4880d4,Poland,2026-03-06 10:46:08+00:00,19.7733,50.076,28.57,2026-03-06 10:49:55+00:00,2026-03-06,PL,Balice
7c7cc2,Australia,2026-03-06 10:49:54+00:00,143.2752,-38.2382,71.31,2026-03-06 10:49:55+00:00,2026-03-06,AU,Camperdown
5003fa,San Marino,2026-03-06 10:49:55+00:00,13.8852,39.1035,268.49,2026-03-06 10:49:55+00:00,2026-03-06,IT,Ustica
a4c4bb,United States,2026-03-06 10:49:54+00:00,-72.7047,41.9258,55.3,2026-03-06 10:49:55+00:00,2026-03-06,US,Tariffville
a2c113,United States,2026-03-06 10:49:54+00:00,-82.405,35.8515,170.53,2026-03-06 10:49:55+00:00,2026-03-06,US,Burnsville
a2cd61,United States,2026-03-06 10:49:54+00:00,-92.394,39.5988,257.06,2026-03-06 10:49:55+00:00,2026-03-06,US,Macon
861e9a,Japan,2026-03-06 10:49:54+00:00,140.0655,35.5734,82.99,2026-03-06 10:49:55+00:00,2026-03-06,JP,Chiba
7c1c45,Australia,2026-03-06 10:49:54+00:00,139.6004,-35.9113,124.4,2026-03-06 10:49:55+00:00,2026-03-06,AU,Meningie
4aca82,Sweden,2026-03-06 10:45:39+00:00,17.929,59.6513,0.26,2026-03-06 10:49:55+00:00,2026-03-06,SE,Märsta
4aca81,Sweden,2026-03-06 10:49:13+00:00,14.2662,50.104,2.57,2026-03-06 10:49:55+00:00,2026-03-06,CZ,Hostivice
accd10,United States,2026-03-06 10:49:55+00:00,-147.7709,60.8107,228.96,2026-03-06 10:49:55+00:00,2026-03-06,US,Sutton-Alpine
4aca84,Sweden,2026-03-06 10:49:53+00:00,31.8364,29.5654,264.02,2026-03-06 10:49:55+00:00,2026-03-06,EG,Ain Sukhna
4aca83,Sweden,2026-03-06 10:49:54+00:00,5.3009,52.2819,214.43,2026-03-06 10:49:55+00:00,2026-03-06,NL,Bijvanck
4aca86,Sweden,2026-03-06 10:49:55+00:00,12.9696,46.3863,222.86,2026-03-06 10:49:55+00:00,2026-03-06,IT,Chiaulis
4aca85,Sweden,2026-03-06 10:49:54+00:00,14.7287,53.5701,219.46,2026-03-06 10:49:55+00:00,2026-03-06,PL,Goleniów
4aca88,Sweden,2026-03-06 10:49:54+00:00,0.8438,52.1883,246.41,2026-03-06 10:49:55+00:00,2026-03-06,GB,Woolpit
4aca89,Sweden,2026-03-06 10:49:54+00:00,3.444,54.0643,241.11,2026-03-06 10:49:55+00:00,2026-03-06,NL,De Koog
e0b244,Argentina,2026-03-06 10:49:54+00:00,-64.7689,-38.3553,206.63,2026-03-06 10:49:55+00:00,2026-03-06,AR,Cuchillo Có
e07585,Argentina,,,,233.07,2026-03-06 10:49:55+00:00,,,
a091f3,United States,2026-03-06 10:49:54+00:00,-81.932,33.2579,128.52,2026-03-06 10:49:55+00:00,2026-03-06,US,Jackson
75832f,Philippines,2026-03-06 10:49:54+00:00,120.7387,20.7572,205.84,2026-03-06 10:49:55+00:00,2026-03-06,PH,Itbayat
51603f,Montenegro,2026-03-06 10:44:40+00:00,20.256,42.0217,208.07,2026-03-06 10:49:55+00:00,2026-03-06,AL,Shënmëri
e07581,Argentina,2026-03-06 10:49:55+00:00,-64.5665,-37.8002,212.61,2026-03-06 10:49:55+00:00,2026-03-06,AR,General Acha
800da2,India,2026-03-06 10:49:53+00:00,77.4662,29.6471,190.38,2026-03-06 10:49:55+00:00,2026-03-06,IN,Jalālābad
a3ed7c,United States,2026-03-06 10:49:54+00:00,-73.0197,42.4192,202.06,2026-03-06 10:49:55+00:00,2026-03-06,US,Hinsdale
ad9d1b,United States,2026-03-06 10:49:54+00:00,-120.0601,35.7993,84.59,2026-03-06 10:49:55+00:00,2026-03-06,US,Avenal
4aca90,Sweden,2026-03-06 10:49:54+00:00,12.259,46.8947,232.55,2026-03-06 10:49:55+00:00,2026-03-06,AT,Sankt Jakob in Defereggen
4aca92,Sweden,2026-03-06 10:49:54+00:00,6.1746,51.2846,210.73,2026-03-06 10:49:55+00:00,2026-03-06,DE,Brüggen
4aca95,Sweden,2026-03-06 10:49:54+00:00,3.7001,49.8613,215.49,2026-03-06 10:49:55+00:00,2026-03-06,FR,Guise
4aca96,Sweden,2026-03-06 10:49:54+00:00,9.4756,47.0532,233.29,2026-03-06 10:49:55+00:00,2026-03-06,LI,Balzers
84d28e,Japan,2026-03-06 10:49:52+00:00,133.6556,34.7826,158.34,2026-03-06 10:49:55+00:00,2026-03-06,JP,Takahashi
800db0,India,2026-03-06 10:49:54+00:00,75.1668,27.7163,239.02,2026-03-06 10:49:55+00:00,2026-03-06,IN,Sīkar
a0dadb,United States,2026-03-06 10:49:54+00:00,-87.5412,42.6953,136.7,2026-03-06 10:49:55+00:00,2026-03-06,US,Wind Point
a38a21,United States,2026-03-06 10:49:54+00:00,-82.4064,27.2092,253.6,2026-03-06 10:49:55+00:00,2026-03-06,US,Osprey
4aca8d,Sweden,2026-03-06 10:49:54+00:00,24.1624,59.7568,201.58,2026-03-06 10:49:55+00:00,2026-03-06,FI,Ingå
4aca8c,Sweden,2026-03-06 10:49:54+00:00,-6.7057,45.413,234.95,2026-03-06 10:49:55+00:00,2026-03-06,ES,Tapia de Casariego
e49eec,Brazil,2026-03-06 10:45:11+00:00,-42.9445,-22.1906,206.63,2026-03-06 10:49:55+00:00,2026-03-06,BR,São José do Vale do Rio Preto
e49eeb,Brazil,2026-03-06 10:49:54+00:00,-46.2277,-23.9756,234.6,2026-03-06 10:49:55+00:00,2026-03-06,BR,Guarujá
5110fa,Estonia,2026-03-06 10:48:27+00:00,24.8501,59.4144,3.86,2026-03-06 10:49:55+00:00,2026-03-06,EE,Kose
3c5eee,Germany,2026-03-06 10:49:54+00:00,18.2048,45.6373,220.1,2026-03-06 10:49:55+00:00,2026-03-06,HR,Magadenovac
861e78,Japan,2026-03-06 10:49:53+00:00,137.7978,35.3583,162.13,2026-03-06 10:49:55+00:00,2026-03-06,JP,Awano
8014de,India,2026-03-06 10:49:54+00:00,77.1724,30.096,142.32,2026-03-06 10:49:55+00:00,2026-03-06,IN,Radaur
85188c,Japan,2026-03-06 10:49:54+00:00,138.2291,35.5402,196.73,2026-03-06 10:49:55+00:00,2026-03-06,JP,Hayakawa
3c65da,Germany,2026-03-06 10:49:54+00:00,-0.5432,51.4449,111.81,2026-03-06 10:49:55+00:00,2026-03-06,GB,Egham
758338,Philippines,2026-03-06 10:47:33+00:00,121.0145,14.5095,0.0,2026-03-06 10:49:55+00:00,2026-03-06,PH,Paranaque City
ad67cc,United States,2026-03-06 10:49:54+00:00,-86.3193,34.4718,250.71,2026-03-06 10:49:55+00:00,2026-03-06,US,New Hope
86cec5,Japan,2026-03-06 10:49:55+00:00,132.5901,33.5517,242.17,2026-03-06 10:49:55+00:00,2026-03-06,JP,Uchiko
8014f7,India,2026-03-06 10:49:54+00:00,78.0335,28.5208,136.63,2026-03-06 10:49:55+00:00,2026-03-06,IN,Khānpur
485992,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,6.8062,53.3769,53.47,2026-03-06 10:49:55+00:00,2026-03-06,NL,Spijk
49530c,Portugal,2026-03-06 10:49:53+00:00,-9.3018,38.5185,86.06,2026-03-06 10:49:55+00:00,2026-03-06,PT,Costa da Caparica
8014ed,India,2026-03-06 10:49:54+00:00,76.7861,29.3673,200.41,2026-03-06 10:49:55+00:00,2026-03-06,IN,Āsan Khurd
e0b254,Argentina,2026-03-06 10:45:27+00:00,-63.3777,-41.2743,231.5,2026-03-06 10:49:55+00:00,2026-03-06,AR,Viedma
4400ec,Austria,2026-03-06 10:49:53+00:00,2.8385,44.7398,230.8,2026-03-06 10:49:55+00:00,2026-03-06,FR,Laguiole
343147,Spain,2026-03-06 10:49:52+00:00,-5.8007,39.8693,249.75,2026-03-06 10:49:55+00:00,2026-03-06,ES,Toril
a3915a,United States,2026-03-06 10:48:08+00:00,-77.4532,38.9493,0.0,2026-03-06 10:49:55+00:00,2026-03-06,US,Floris
758306,Philippines,2026-03-06 10:49:54+00:00,120.297,14.2749,139.36,2026-03-06 10:49:55+00:00,2026-03-06,PH,Mariveles
84cb66,Japan,2026-03-06 10:49:54+00:00,138.7177,34.6061,224.85,2026-03-06 10:49:55+00:00,2026-03-06,JP,Matsuzaki
4520fb,Bulgaria,2026-03-06 10:49:54+00:00,12.8789,44.2021,214.96,2026-03-06 10:49:55+00:00,2026-03-06,IT,Gabicce Mare
8014af,India,2026-03-06 10:45:47+00:00,75.799,19.3562,233.41,2026-03-06 10:49:55+00:00,2026-03-06,IN,Gevrai
861e92,Japan,2026-03-06 10:49:54+00:00,139.9152,35.5705,77.68,2026-03-06 10:49:55+00:00,2026-03-06,JP,Maihama
471f81,Hungary,2026-03-06 10:49:55+00:00,18.5552,48.42,224.38,2026-03-06 10:49:55+00:00,2026-03-06,SK,Nová Baňa
86d5e0,Japan,2026-03-06 10:49:54+00:00,140.4341,35.3832,177.1,2026-03-06 10:49:55+00:00,2026-03-06,JP,Ichinomiya
495305,Portugal,2026-03-06 10:49:54+00:00,5.6492,43.1349,228.34,2026-03-06 10:49:55+00:00,2026-03-06,FR,La Ciotat
495309,Portugal,2026-03-06 10:49:55+00:00,-3.6819,45.6346,233.17,2026-03-06 10:49:55+00:00,2026-03-06,FR,L'Île-d'Yeu
a26a93,United States,2026-03-06 10:49:54+00:00,-82.2975,27.529,245.48,2026-03-06 10:49:55+00:00,2026-03-06,US,Wimauma
ac21af,United States,2026-03-06 10:49:54+00:00,-5.052,43.5134,257.89,2026-03-06 10:49:55+00:00,2026-03-06,ES,Ribadesella
c04826,Canada,2026-03-06 10:49:54+00:00,-75.443,45.3726,203.91,2026-03-06 10:49:55+00:00,2026-03-06,CA,Fallingbrook
8014c8,India,2026-03-06 10:49:53+00:00,80.2107,26.9365,256.58,2026-03-06 10:49:55+00:00,2026-03-06,IN,Ganj Murādābād
471f6d,Hungary,2026-03-06 10:49:54+00:00,3.2383,41.5032,200.82,2026-03-06 10:49:55+00:00,2026-03-06,ES,S'Agaró
495302,Portugal,2026-03-06 10:49:39+00:00,-16.7762,32.6938,0.0,2026-03-06 10:49:55+00:00,2026-03-06,PT,Água de Pena
471f6e,Hungary,2026-03-06 10:49:54+00:00,24.2368,40.7286,238.39,2026-03-06 10:49:55+00:00,2026-03-06,GR,Elaiochóri
e49ed5,Brazil,2026-03-06 10:49:54+00:00,-42.6602,-14.9923,241.59,2026-03-06 10:49:55+00:00,2026-03-06,BR,Espinosa
e0b281,Argentina,2026-03-06 10:49:54+00:00,-59.3256,-37.4739,223.57,2026-03-06 10:49:55+00:00,2026-03-06,AR,Tandil
ad077b,United States,2026-03-06 10:49:54+00:00,-82.7515,34.7618,229.97,2026-03-06 10:49:55+00:00,2026-03-06,US,Central
8014d0,India,2026-03-06 10:49:54+00:00,87.124,23.0579,208.76,2026-03-06 10:49:55+00:00,2026-03-06,IN,Bānkura
34444b,Spain,2026-03-06 10:49:54+00:00,-1.101,41.2565,208.14,2026-03-06 10:49:55+00:00,2026-03-06,ES,Herrera de los Navarros
3b7b94,France,2026-03-06 10:49:54+00:00,7.0667,48.2088,58.62,2026-03-06 10:49:55+00:00,2026-03-06,FR,Ban-de-Laveline
8014ce,India,2026-03-06 10:49:54+00:00,77.7827,11.5461,204.75,2026-03-06 10:49:55+00:00,2026-03-06,IN,Idappadi
344455,Spain,2026-03-06 10:49:54+00:00,-4.7383,47.9968,214.19,2026-03-06 10:49:55+00:00,2026-03-06,FR,Plogoff
471f68,Hungary,2026-03-06 10:49:54+00:00,3.9866,40.9828,207.14,2026-03-06 10:49:55+00:00,2026-03-06,ES,Ciutadella
4a2022,Romania,2026-03-06 10:43:48+00:00,25.2008,34.8063,250.35,2026-03-06 10:49:55+00:00,2026-03-06,GR,Pýrgos
471f69,Hungary,2026-03-06 10:49:54+00:00,9.8857,50.0067,242.48,2026-03-06 10:49:55+00:00,2026-03-06,DE,Thüngen
440cfe,Austria,2026-03-06 10:49:05+00:00,-9.2281,38.3284,94.93,2026-03-06 10:49:55+00:00,2026-03-06,PT,Sesimbra
4400c0,Austria,2026-03-06 10:49:54+00:00,16.2664,46.9823,66.76,2026-03-06 10:49:55+00:00,2026-03-06,AT,Heiligenkreuz im Lafnitztal
3c6744,Germany,2026-03-06 10:49:54+00:00,4.695,49.3381,204.01,2026-03-06 10:49:55+00:00,2026-03-06,FR,Vouziers
3c6743,Germany,2026-03-06 10:49:54+00:00,10.6805,51.3642,237.07,2026-03-06 10:49:55+00:00,2026-03-06,DE,Kleinwenden
7c6a8d,Australia,2026-03-06 10:48:22+00:00,115.9702,-31.9404,0.0,2026-03-06 10:49:55+00:00,2026-03-06,AU,Redcliffe
3c6748,Germany,2026-03-06 10:49:54+00:00,25.1552,59.4119,109.58,2026-03-06 10:49:55+00:00,2026-03-06,EE,Raasiku
408086,United Kingdom,2026-03-06 10:49:54+00:00,-10.4753,42.8145,242.3,2026-03-06 10:49:55+00:00,2026-03-06,ES,Fisterra
471f64,Hungary,2026-03-06 10:49:54+00:00,8.5584,45.6367,151.79,2026-03-06 10:49:55+00:00,2026-03-06,IT,Suno
471f62,Hungary,2026-03-06 10:49:55+00:00,29.0272,42.278,199.09,2026-03-06 10:49:55+00:00,2026-03-06,TR,Kumköy
471f63,Hungary,2026-03-06 10:49:54+00:00,14.0717,46.45,238.54,2026-03-06 10:49:55+00:00,2026-03-06,SI,Jesenice
3c17d2,Germany,2026-03-06 10:49:54+00:00,9.8237,53.5402,0.0,2026-03-06 10:49:55+00:00,2026-03-06,DE,Blankenese
acd2d3,United States,2026-03-06 10:49:54+00:00,-76.4472,36.8857,136.0,2026-03-06 10:49:55+00:00,2026-03-06,US,Newport News
7809a6,China,2026-03-06 10:46:58+00:00,113.8112,21.487,209.23,2026-03-06 10:49:55+00:00,2026-03-06,MO,Luhuan
344449,Spain,2026-03-06 10:49:54+00:00,-1.9839,41.3911,216.53,2026-03-06 10:49:55+00:00,2026-03-06,ES,Embid de Ariza
3c6741,Germany,2026-03-06 10:49:54+00:00,10.44,51.1414,233.19,2026-03-06 10:49:55+00:00,2026-03-06,DE,Niederdorla
344445,Spain,2026-03-06 10:49:54+00:00,1.0934,40.372,230.27,2026-03-06 10:49:55+00:00,2026-03-06,ES,Deltebre
a2f9b3,United States,2026-03-06 10:49:54+00:00,-95.7578,35.2747,230.64,2026-03-06 10:49:55+00:00,2026-03-06,US,Eufaula
3c6757,Germany,,,,7.2,2026-03-06 10:49:55+00:00,,,
3c6758,Germany,2026-03-06 10:49:54+00:00,8.9114,45.7208,140.1,2026-03-06 10:49:55+00:00,2026-03-06,IT,Tradate
471f71,Hungary,2026-03-06 10:49:51+00:00,20.5004,43.2489,235.37,2026-03-06 10:49:55+00:00,2026-03-06,RS,Novi Pazar
e4803d,Brazil,2026-03-06 10:49:53+00:00,-45.7541,-22.4529,212.1,2026-03-06 10:49:55+00:00,2026-03-06,BR,Paraisópolis
3c674a,Germany,2026-03-06 10:49:54+00:00,8.4785,50.0142,70.33,2026-03-06 10:49:55+00:00,2026-03-06,DE,Raunheim
471f73,Hungary,2026-03-06 10:49:55+00:00,12.1812,49.2426,241.31,2026-03-06 10:49:55+00:00,2026-03-06,DE,Brunn
408071,United Kingdom,2026-03-06 10:49:54+00:00,-0.3869,51.3057,130.92,2026-03-06 10:49:55+00:00,2026-03-06,GB,Downside
a76154,United States,2026-03-06 10:49:54+00:00,-86.143,40.295,253.94,2026-03-06 10:49:55+00:00,2026-03-06,US,Tipton
e48044,Brazil,2026-03-06 10:49:54+00:00,-46.3436,-23.4048,134.87,2026-03-06 10:49:55+00:00,2026-03-06,BR,Arujá
40805d,United Kingdom,2026-03-06 10:49:54+00:00,4.4209,51.7306,206.86,2026-03-06 10:49:55+00:00,2026-03-06,NL,Numansdorp
471f5c,Hungary,2026-03-06 09:42:43+00:00,21.5341,48.5827,213.77,2026-03-06 10:49:55+00:00,2026-03-06,SK,Sečovce
3c6753,Germany,2026-03-06 10:49:54+00:00,8.5468,50.3445,161.92,2026-03-06 10:49:55+00:00,2026-03-06,DE,Usingen
3c6751,Germany,2026-03-06 10:49:54+00:00,11.1407,46.2466,222.71,2026-03-06 10:49:55+00:00,2026-03-06,IT,Roverè della Luna
408064,United Kingdom,2026-03-06 10:49:54+00:00,0.1273,52.2495,148.43,2026-03-06 10:49:55+00:00,2026-03-06,GB,Histon
3c542b,Germany,2026-03-06 10:49:54+00:00,8.8052,45.394,102.11,2026-03-06 10:49:55+00:00,2026-03-06,IT,Cerano
408067,United Kingdom,2026-03-06 10:49:54+00:00,3.3799,52.3544,229.1,2026-03-06 10:49:55+00:00,2026-03-06,NL,Renesse
471f41,Hungary,2026-03-06 10:49:54+00:00,14.7273,50.7501,227.53,2026-03-06 10:49:55+00:00,2026-03-06,CZ,Brniště
8014fe,India,2026-03-06 10:49:48+00:00,82.3138,25.0565,209.87,2026-03-06 10:49:55+00:00,2026-03-06,IN,Mirzāpur
a3918f,United States,2026-03-06 10:49:53+00:00,-109.5229,39.7443,225.58,2026-03-06 10:49:55+00:00,2026-03-06,US,Naples
e48c4c,Brazil,2026-03-06 10:49:54+00:00,-46.9292,-23.9506,179.41,2026-03-06 10:49:55+00:00,2026-03-06,BR,São Lourenço da Serra
e48c4d,Brazil,2026-03-06 10:49:55+00:00,-46.8547,-22.8792,163.1,2026-03-06 10:49:55+00:00,2026-03-06,BR,Itatiba
40804d,United Kingdom,2026-03-06 10:49:54+00:00,13.6896,46.4798,224.55,2026-03-06 10:49:55+00:00,2026-03-06,AT,Arnoldstein
392083,France,2026-03-06 10:49:51+00:00,2.1692,50.9161,45.7,2026-03-06 10:49:55+00:00,2026-03-06,FR,Sainte-Marie-Kerque
471f58,Hungary,2026-03-06 10:49:54+00:00,15.2315,48.013,219.64,2026-03-06 10:49:55+00:00,2026-03-06,AT,Sankt Georgen an der Leys
408053,United Kingdom,2026-03-06 10:45:51+00:00,-4.4511,36.6406,68.14,2026-03-06 10:49:55+00:00,2026-03-06,ES,Torremolinos
abb2fe,United States,2026-03-06 10:49:54+00:00,-150.0464,61.2295,94.19,2026-03-06 10:49:55+00:00,2026-03-06,US,Anchorage
408051,United Kingdom,2026-03-06 10:49:54+00:00,-3.7418,42.929,225.63,2026-03-06 10:49:55+00:00,2026-03-06,ES,San Martín de Elines
408052,United Kingdom,2026-03-06 10:49:55+00:00,13.5951,51.4728,220.74,2026-03-06 10:49:55+00:00,2026-03-06,DE,Plessa
469c2b,Greece,,,,46.31,2026-03-06 10:49:55+00:00,,,
c1ec2c,Canada,2026-03-06 10:49:38+00:00,-73.7481,45.4591,3.34,2026-03-06 10:49:55+00:00,2026-03-06,CA,Dorval
471f54,Hungary,2026-03-06 10:49:54+00:00,8.8724,55.6726,102.47,2026-03-06 10:49:55+00:00,2026-03-06,DK,Grindsted
48ca8d,Poland,2026-03-06 10:49:54+00:00,17.9842,53.944,50.44,2026-03-06 10:49:55+00:00,2026-03-06,PL,Karsin
344416,Spain,2026-03-06 10:49:54+00:00,-6.6591,37.7018,231.3,2026-03-06 10:49:55+00:00,2026-03-06,ES,Zalamea la Real
40803c,United Kingdom,2026-03-06 10:49:54+00:00,11.1492,48.7291,235.51,2026-03-06 10:49:55+00:00,2026-03-06,DE,Neuburg an der Donau
